0.43433,0.66813,1
0.38825,0.59503,1
0.46198,0.42251,1
0.5265,0.57749,1
0.43894,0.59795,1
0.45046,0.53947,1
0.40207,0.53947,1
0.49654,0.42836,1
0.49654,0.48392,1
0.48733,0.59503,1
0.48041,0.66228,1
0.54954,0.61842,1
0.56797,0.51608,1
0.53111,0.54532,1
0.53802,0.46053,1
0.42972,0.48392,1
0.42051,0.43421,1
0.48963,0.51901,1
0.34677,0.83187,2
0.25,0.7383,2
0.26152,0.53363,2
0.38134,0.3114,2
0.29147,0.40205,2
0.42972,0.19737,2
0.59793,0.24415,2
0.67396,0.42251,2
0.67396,0.72076,2
0.50806,0.80263,2
0.33525,0.80556,2
0.45968,0.76462,2
0.55645,0.70906,2
0.61406,0.55994,2
0.37212,0.71199,2
0.32373,0.63304,2
0.35369,0.48684,2
0.46659,0.39327,2
0.58871,0.36696,2
0.59793,0.41082,2
0.48502,0.2383,2
0.37442,0.40205,2
0.25,0.64474,2
0.27995,0.3348,2
0.35369,0.21199,2
0.49194,0.19444,2
0.70622,0.31725,2
0.70161,0.63596,2
0.70161,0.53655,2
0.63018,0.65643,2
0.65323,0.56287,2
0.57488,0.79386,2
0.44585,0.8348,2
0.25461,0.8114,3
0.18088,0.68275,3
0.19931,0.42251,3
0.25922,0.20322,3
0.39747,0.086257,3
0.61175,0.097953,3
0.72005,0.15351,3
0.72235,0.28801,3
0.78917,0.50731,3
0.77304,0.79678,3
0.57258,0.89035,3
0.34677,0.89327,3
0.14401,0.88158,3
0.11406,0.71491,3
0.18779,0.91959,3
0.065668,0.92544,3
0.11175,0.59503,3
0.12788,0.29094,3
0.15323,0.17982,3
0.12788,0.37865,3
0.10023,0.5307,3
0.14631,0.48977,3
0.079493,0.35819,3
0.27765,0.068713,3
0.097926,0.027778,3
0.52189,0.13012,3
0.70853,0.21199,3
0.86982,0.22953,3
0.85829,0.092105,3
0.85829,0.092105,3
0.87212,0.21199,3
0.93203,0.40205,3
0.92512,0.61842,3
0.81682,0.75292,3
0.82143,0.63596,3
0.72235,0.85526,3
0.82604,0.93421,3
0.90668,0.9576,3
0.9182,0.87281,3
0.87903,0.88743,3
0.64631,0.94006,3
0.35138,0.93713,3
0.47581,0.9693,3
0.10945,0.78509,3
0.077189,0.8114,3
0.077189,0.63889,3
0.91129,0.7617,3
0.87212,0.40205,3
0.85138,0.52193,3
0.92281,0.51608,3
0.94816,0.20906,3
0.72926,0.033626,3
0.78226,0.32018,3
0.16705,0.097953,3
0.077189,0.1652,3
0.50806,0.02193,3
0.77074,0.64474,3
0.69931,0.77924,3
0.65553,0.82018,3
