0,1,2
0.274865804655,0.905812926486,0.873612160994
0.968933827678,0.594640736813,-0.139974220472
0.746905439684,0.887357025312,-0.883195837401
0.678498976016,0.122279756985,-0.80045022127
0.847571860326,0.98047904024,-0.942451474642
0.426868408266,0.283662485941,0.31394011306
0.669382088155,0.7163691414,-0.972229112843
0.702584854367,0.761495538951,-0.858773487001
0.732985565306,0.865177476844,-1.26077854369
0.0792210261615,0.815919666913,0.414290886188
0.909587120117,0.978667724185,-0.596844369962
0.193777714512,0.483112803873,0.847525219756
0.60938043563,0.111343442747,-0.551894751738
0.620196229718,0.356472587668,-0.676519469542
0.271575654554,0.175644908675,1.04006306946
0.657892315027,0.453203895082,-0.892330928985
0.528946388029,0.939911995344,-0.307934945431
0.443577916495,0.222391450971,0.326080307027
0.0951489196206,0.961735093658,0.69828290413
0.84195075725,0.076340036491,-0.98912719349
0.415792260199,0.506372487908,0.543431845299
0.071495101128,0.180654643868,0.480644544992
0.234010596811,0.132501792699,1.04258138466
0.634636419801,0.953665349019,-0.604716535966
0.510082913563,0.929506875266,-0.0632824200967
0.343734624593,0.352954787339,0.723223269817
0.777316234845,0.614841619546,-0.920912135332
0.147291649757,0.859950807368,0.84281052616
0.995835430057,0.334891646534,-0.108960074084
0.984277346173,0.563121567528,-0.0555234936302
0.610867852997,0.919963435759,-0.748334847197
0.0561904728647,0.380862516858,0.119833562441
0.167379911211,0.0647311077959,0.851684538794
0.408940481001,0.679712163789,0.517011277856
0.338926687469,0.120413788245,0.846615191696
0.129542412857,0.851394955075,0.656137626192
0.823544573182,0.594891228501,-0.988445338984
0.0103817311143,0.0497611437235,0.0118973519008
0.794726990399,0.47087352742,-1.03013930893
0.818240881692,0.744377499422,-0.879705062634
0.376685738364,0.0850863462207,0.448568968676
0.664346144007,0.970239712344,-0.747719906686
0.137334833432,0.142655626164,0.68258314581
0.497354872004,0.316246268708,-0.178233278574
0.401171691284,0.803679439993,0.596114797939
0.0987716221764,0.415160942355,0.732840572344
0.921255321672,0.283384949716,-0.531610128822
0.22029788816,0.128509470797,1.13641845763
0.858669286956,0.129602160141,-0.901544945804
0.307806970154,0.613830640663,0.993915736693
0.753736112523,0.96398926468,-0.933491801494
0.763641951316,0.300534138168,-1.0551668175
0.128064782078,0.644745465659,0.818204880794
0.33458176939,0.685135833174,0.84619005013
0.52675136337,0.173948457788,-0.135705154917
0.125573699581,0.511537809143,0.730135833335
0.52909238127,0.665327981206,-0.210833959468
0.357561438428,0.17348465028,0.657169574435
0.58104473344,0.622362981527,-0.624429311228
0.700515024414,0.316791813489,-0.881513209006
0.204824468191,0.587366219366,0.988730111076
0.0244302806303,0.65375070777,0.209247141169
0.267870851036,0.0493197493469,1.09999906823
0.0507635159165,0.0146140568576,0.275720036544
0.133687547749,0.556665786065,0.809277861095
0.365868735443,0.423326127321,0.772040630006
0.954264410899,0.589355712778,-0.246122045847
0.369489847667,0.641128609739,0.724113749721
0.903859741086,0.810328724651,-0.292072923782
0.218440463766,0.590117077835,1.09665275103
0.838728077099,0.216820758906,-0.708075472686
0.164811132986,0.914961612901,0.764253515117
0.0679576348764,0.821883418244,0.157029908754
0.572702402804,0.758222845082,-0.42327771067
0.4748969555,0.405585856768,0.250635253471
