4.250000000000000000e+02,7.605076249999999618e+02
3.060000000000000000e+02,9.366622250000000349e+02
3.000000000000000000e+02,3.094204250000000229e+02
3.000000000000000000e+02,2.000741749999999968e+02
2.750000000000000000e+02,4.481390989999999874e+02
2.750000000000000000e+02,8.930211500000000058e+01
2.750000000000000000e+02,7.305867899999999793e+01
2.600000000000000000e+02,2.008219359999999938e+02
2.580000000000000000e+02,3.365303030000000035e+02
2.500000000000000000e+02,4.590058680000000209e+02
2.500000000000000000e+02,4.080843489999999747e+02
2.500000000000000000e+02,3.303601939999999786e+02
2.500000000000000000e+02,3.030035679999999729e+02
2.500000000000000000e+02,3.019591970000000174e+02
2.500000000000000000e+02,2.583668549999999868e+02
2.500000000000000000e+02,2.551197879999999998e+02
2.500000000000000000e+02,2.410638749999999959e+02
2.320000000000000000e+02,2.001200000000000045e+02
2.300000000000000000e+02,1.693684269999999970e+02
2.250000000000000000e+02,6.232795469999999796e+02
2.250000000000000000e+02,4.233158119999999940e+02
2.250000000000000000e+02,2.910455180000000155e+02
2.250000000000000000e+02,1.416214899999999943e+02
2.200000000000000000e+02,2.620306630000000041e+02
2.150000000000000000e+02,6.521980099999999538e+02
2.150000000000000000e+02,1.790208540000000141e+02
2.100000000000000000e+02,4.021118700000000104e+02
2.100000000000000000e+02,2.454390760000000000e+02
2.100000000000000000e+02,2.343624619999999936e+02
2.100000000000000000e+02,1.052697299999999956e+02
2.090000000000000000e+02,6.523340000000000316e+01
2.070000000000000000e+02,2.180800250000000062e+02
2.050000000000000000e+02,7.010772799999999449e+01
2.000000000000000000e+02,6.586723019999999451e+02
2.000000000000000000e+02,4.844345680000000129e+02
2.000000000000000000e+02,4.150048800000000142e+02
2.000000000000000000e+02,4.089922720000000140e+02
2.000000000000000000e+02,3.735244850000000270e+02
2.000000000000000000e+02,3.341911099999999806e+02
2.000000000000000000e+02,3.043602769999999964e+02
2.000000000000000000e+02,2.684883290000000216e+02
2.000000000000000000e+02,2.347709959999999967e+02
2.000000000000000000e+02,2.339215340000000083e+02
2.000000000000000000e+02,2.028539330000000120e+02
2.000000000000000000e+02,1.914508749999999964e+02
2.000000000000000000e+02,1.720627629999999897e+02
2.000000000000000000e+02,1.661121669999999995e+02
2.000000000000000000e+02,1.253224689999999981e+02
2.000000000000000000e+02,1.166011720000000054e+02
2.000000000000000000e+02,9.075967599999999891e+01
1.950000000000000000e+02,3.523905429999999797e+02
1.950000000000000000e+02,6.518760299999999575e+01
1.900000000000000000e+02,3.510329100000000153e+02
1.900000000000000000e+02,2.287786609999999996e+02
1.900000000000000000e+02,2.023597110000000043e+02
1.900000000000000000e+02,1.448404189999999971e+02
1.900000000000000000e+02,1.378558629999999994e+02
1.900000000000000000e+02,1.018029059999999930e+02
1.875000000000000000e+02,1.230871199999999988e+02
1.860000000000000000e+02,3.186041260000000079e+02
1.850000000000000000e+02,5.333453580000000329e+02
1.850000000000000000e+02,3.170238509999999792e+02
1.850000000000000000e+02,2.372821820000000059e+02
1.850000000000000000e+02,1.585260049999999978e+02
1.800000000000000000e+02,2.917109570000000076e+02
1.800000000000000000e+02,2.414073280000000068e+02
1.800000000000000000e+02,2.238081640000000050e+02
1.800000000000000000e+02,1.401259680000000003e+02
1.800000000000000000e+02,1.266430610000000030e+02
1.800000000000000000e+02,7.386450700000000325e+01
1.790000000000000000e+02,4.748251900000000347e+01
1.780000000000000000e+02,1.554424889999999948e+02
1.780000000000000000e+02,1.002062559999999962e+02
1.750000000000000000e+02,3.640011230000000069e+02
1.750000000000000000e+02,3.564617109999999798e+02
1.750000000000000000e+02,3.214239239999999995e+02
1.750000000000000000e+02,2.930041640000000029e+02
1.750000000000000000e+02,1.983515260000000069e+02
1.750000000000000000e+02,1.502014979999999866e+02
1.750000000000000000e+02,1.138056810000000070e+02
1.750000000000000000e+02,1.024917760000000015e+02
1.750000000000000000e+02,1.002896899999999931e+02
1.750000000000000000e+02,8.824621999999999389e+01
1.750000000000000000e+02,3.836247500000000343e+01
1.700000000000000000e+02,3.331721120000000269e+02
1.700000000000000000e+02,3.124333310000000097e+02
1.700000000000000000e+02,2.597469580000000065e+02
1.700000000000000000e+02,2.085455890000000068e+02
1.700000000000000000e+02,1.949496589999999969e+02
1.700000000000000000e+02,1.551367549999999937e+02
1.700000000000000000e+02,1.503582959999999957e+02
1.700000000000000000e+02,1.201505460000000056e+02
1.700000000000000000e+02,9.343632200000000410e+01
1.700000000000000000e+02,7.704238100000000600e+01
1.650000000000000000e+02,2.387367869999999925e+02
1.650000000000000000e+02,2.225278279999999995e+02
1.650000000000000000e+02,2.175812310000000025e+02
1.650000000000000000e+02,1.894126770000000022e+02
1.650000000000000000e+02,1.880178940000000125e+02
1.650000000000000000e+02,1.031442859999999939e+02
1.630000000000000000e+02,1.002405509999999964e+02
1.600000000000000000e+02,3.227199439999999981e+02
1.600000000000000000e+02,2.925761949999999842e+02
1.600000000000000000e+02,2.817239020000000096e+02
1.600000000000000000e+02,2.386798499999999876e+02
1.600000000000000000e+02,2.006760690000000125e+02
1.600000000000000000e+02,1.464083050000000128e+02
1.600000000000000000e+02,1.275093260000000015e+02
1.600000000000000000e+02,6.315099099999999765e+01
1.600000000000000000e+02,6.067481699999999734e+01
1.600000000000000000e+02,4.722565500000000327e+01
1.560000000000000000e+02,2.543998500000000007e+01
1.550000000000000000e+02,1.043869499999999988e+02
1.550000000000000000e+02,8.976095599999999308e+01
1.550000000000000000e+02,3.429719099999999798e+01
1.515000000000000000e+02,1.985398549999999886e+02
1.510000000000000000e+02,3.192461930000000052e+02
1.500000000000000000e+02,4.007380089999999768e+02
1.500000000000000000e+02,3.412682480000000282e+02
1.500000000000000000e+02,2.920047379999999748e+02
1.500000000000000000e+02,2.900130359999999996e+02
1.500000000000000000e+02,2.815536890000000199e+02
1.500000000000000000e+02,2.563930100000000039e+02
1.500000000000000000e+02,2.279462739999999883e+02
1.500000000000000000e+02,2.064590760000000103e+02
1.500000000000000000e+02,2.064456539999999904e+02
1.500000000000000000e+02,2.063621400000000108e+02
1.500000000000000000e+02,2.053437739999999962e+02
1.500000000000000000e+02,1.950423769999999877e+02
1.500000000000000000e+02,1.810306239999999889e+02
1.500000000000000000e+02,1.800109500000000082e+02
1.500000000000000000e+02,1.798831570000000113e+02
1.500000000000000000e+02,1.772437209999999936e+02
1.500000000000000000e+02,1.652490630000000067e+02
1.500000000000000000e+02,1.536363540000000114e+02
1.500000000000000000e+02,1.392709099999999864e+02
1.500000000000000000e+02,1.335013480000000072e+02
1.500000000000000000e+02,1.333758459999999957e+02
1.500000000000000000e+02,1.332985769999999945e+02
1.500000000000000000e+02,1.317721870000000024e+02
1.500000000000000000e+02,1.266312769999999972e+02
1.500000000000000000e+02,1.194367699999999957e+02
1.500000000000000000e+02,1.140537589999999994e+02
1.500000000000000000e+02,8.367008300000000531e+01
1.500000000000000000e+02,8.219521500000000458e+01
1.500000000000000000e+02,7.972714899999999716e+01
1.500000000000000000e+02,7.310378400000000454e+01
1.500000000000000000e+02,6.218988399999999928e+01
1.500000000000000000e+02,3.508832000000000306e+01
1.500000000000000000e+02,2.139275800000000061e+01
1.500000000000000000e+02,0.000000000000000000e+00
1.490000000000000000e+02,6.466567200000000071e+01
1.450000000000000000e+02,2.163914819999999963e+02
1.450000000000000000e+02,2.093979030000000137e+02
1.450000000000000000e+02,1.770029240000000073e+02
1.450000000000000000e+02,1.710918189999999868e+02
1.450000000000000000e+02,1.115064299999999946e+02
1.450000000000000000e+02,1.034127579999999966e+02
1.450000000000000000e+02,6.867192500000000166e+01
1.440000000000000000e+02,1.277113140000000016e+02
1.420000000000000000e+02,1.609421389999999974e+02
1.400000000000000000e+02,2.577300190000000271e+02
1.400000000000000000e+02,2.015781819999999982e+02
1.400000000000000000e+02,1.904188029999999969e+02
1.400000000000000000e+02,1.766545050000000003e+02
1.400000000000000000e+02,1.435286189999999920e+02
1.400000000000000000e+02,1.304446030000000007e+02
1.400000000000000000e+02,1.225230600000000010e+02
1.400000000000000000e+02,1.111105749999999972e+02
1.400000000000000000e+02,1.105499999999999972e+02
1.400000000000000000e+02,6.501451299999999378e+01
1.400000000000000000e+02,5.545177900000000193e+01
1.400000000000000000e+02,3.115346399999999960e+01
1.390000000000000000e+02,4.037063749999999800e+02
1.380000000000000000e+02,1.075097990000000010e+02
1.380000000000000000e+02,3.211674599999999913e+01
1.375000000000000000e+02,1.348069130000000087e+02
1.370000000000000000e+02,1.321772339999999986e+02
1.370000000000000000e+02,3.213183000000000078e+01
1.361999999999999886e+02,2.923247370000000274e+02
1.350000000000000000e+02,1.871684250000000134e+02
1.350000000000000000e+02,1.836378939999999886e+02
1.350000000000000000e+02,1.269306600000000032e+02
1.350000000000000000e+02,1.232575810000000018e+02
1.350000000000000000e+02,9.392638599999999371e+01
1.350000000000000000e+02,8.302813000000000443e+01
1.350000000000000000e+02,8.205160100000000511e+01
1.350000000000000000e+02,6.400646600000000319e+01
1.350000000000000000e+02,6.347883800000000321e+01
1.320000000000000000e+02,2.342803539999999884e+02
1.320000000000000000e+02,8.335091099999999642e+01
1.300000000000000000e+02,4.246680470000000014e+02
1.300000000000000000e+02,2.495389519999999948e+02
1.300000000000000000e+02,2.274710699999999974e+02
1.300000000000000000e+02,2.154345910000000117e+02
1.300000000000000000e+02,1.802021630000000130e+02
1.300000000000000000e+02,1.773975100000000111e+02
1.300000000000000000e+02,1.492605039999999974e+02
1.300000000000000000e+02,1.484158529999999985e+02
1.300000000000000000e+02,1.385408700000000124e+02
1.300000000000000000e+02,1.315384349999999927e+02
1.300000000000000000e+02,1.183113680000000016e+02
1.300000000000000000e+02,1.012000440000000054e+02
1.300000000000000000e+02,7.759183099999999911e+01
1.300000000000000000e+02,6.052209700000000225e+01
1.300000000000000000e+02,4.955400199999999700e+01
1.300000000000000000e+02,3.361885500000000349e+01
1.275000000000000000e+02,2.812871329999999830e+02
1.275000000000000000e+02,1.377480630000000019e+02
1.270000000000000000e+02,1.137466210000000046e+02
1.250000000000000000e+02,3.810112189999999828e+02
1.250000000000000000e+02,3.371358849999999734e+02
1.250000000000000000e+02,3.175755500000000211e+02
1.250000000000000000e+02,3.054112240000000043e+02
1.250000000000000000e+02,2.959833049999999730e+02
1.250000000000000000e+02,2.175361379999999940e+02
1.250000000000000000e+02,2.149496939999999938e+02
1.250000000000000000e+02,2.098376749999999902e+02
1.250000000000000000e+02,1.912047540000000083e+02
1.250000000000000000e+02,1.868484180000000094e+02
1.250000000000000000e+02,1.867407990000000098e+02
1.250000000000000000e+02,1.632148880000000020e+02
1.250000000000000000e+02,1.363142939999999896e+02
1.250000000000000000e+02,1.264770840000000049e+02
1.250000000000000000e+02,1.132038699999999949e+02
1.250000000000000000e+02,1.073251949999999937e+02
1.250000000000000000e+02,5.887796900000000022e+01
1.250000000000000000e+02,3.269889899999999727e+01
1.230000000000000000e+02,2.600448250000000030e+02
1.200000000000000000e+02,2.154098889999999926e+02
1.200000000000000000e+02,1.826184340000000077e+02
1.200000000000000000e+02,1.617845949999999959e+02
1.200000000000000000e+02,1.319217380000000048e+02
1.200000000000000000e+02,1.249870219999999961e+02
1.200000000000000000e+02,1.158025959999999941e+02
1.200000000000000000e+02,1.008143280000000033e+02
1.200000000000000000e+02,9.305011700000000019e+01
1.200000000000000000e+02,8.910723500000000286e+01
1.200000000000000000e+02,6.495680600000000027e+01
1.200000000000000000e+02,5.860700700000000296e+01
1.200000000000000000e+02,5.771275099999999725e+01
1.200000000000000000e+02,5.611754799999999932e+01
1.200000000000000000e+02,4.394576599999999900e+01
1.200000000000000000e+02,3.581891300000000200e+01
1.200000000000000000e+02,3.021262000000000114e+01
1.200000000000000000e+02,0.000000000000000000e+00
1.170000000000000000e+02,7.642303499999999872e+01
1.150000000000000000e+02,4.745446769999999788e+02
1.150000000000000000e+02,3.802705770000000030e+02
1.150000000000000000e+02,3.106767399999999952e+02
1.150000000000000000e+02,2.894234250000000088e+02
1.150000000000000000e+02,1.325568519999999921e+02
1.150000000000000000e+02,6.716385699999999304e+01
1.150000000000000000e+02,4.800301499999999777e+01
1.150000000000000000e+02,4.091406800000000032e+01
1.135000000000000000e+02,9.998110000000000053e-01
1.120000000000000000e+02,4.277926099999999821e+01
1.100000000000000000e+02,2.740927050000000236e+02
1.100000000000000000e+02,2.508632680000000050e+02
1.100000000000000000e+02,1.863362789999999904e+02
1.100000000000000000e+02,1.551908320000000003e+02
1.100000000000000000e+02,1.426141580000000033e+02
1.100000000000000000e+02,1.345294030000000021e+02
1.100000000000000000e+02,1.301790719999999908e+02
1.100000000000000000e+02,1.255316339999999968e+02
1.100000000000000000e+02,1.253042760000000015e+02
1.100000000000000000e+02,1.133303420000000017e+02
1.100000000000000000e+02,1.065800509999999974e+02
1.100000000000000000e+02,1.026088270000000051e+02
1.100000000000000000e+02,9.878004199999999457e+01
1.100000000000000000e+02,8.546330899999999531e+01
1.100000000000000000e+02,7.722209900000000005e+01
1.100000000000000000e+02,7.101778400000000602e+01
1.100000000000000000e+02,6.618405099999999663e+01
1.100000000000000000e+02,6.545231200000000626e+01
1.100000000000000000e+02,6.173719100000000282e+01
1.100000000000000000e+02,5.002635300000000029e+01
1.100000000000000000e+02,4.809708100000000286e+01
1.100000000000000000e+02,4.739841299999999791e+01
1.100000000000000000e+02,3.605348299999999995e+01
1.100000000000000000e+02,2.400415900000000136e+01
1.090000000000000000e+02,3.155447500000000218e+02
1.090000000000000000e+02,1.010182829999999967e+02
1.090000000000000000e+02,5.818396599999999808e+01
1.080000000000000000e+02,2.284336629999999957e+02
1.050000000000000000e+02,1.448010229999999865e+02
1.050000000000000000e+02,1.400152239999999892e+02
1.050000000000000000e+02,1.044008989999999955e+02
1.050000000000000000e+02,9.478420099999999593e+01
1.050000000000000000e+02,6.387149200000000349e+01
1.050000000000000000e+02,6.712450999999999723e+00
1.032999999999999972e+02,1.016430079999999947e+02
1.030000000000000000e+02,1.876838050000000067e+02
1.030000000000000000e+02,1.122000720000000058e+02
1.025000000000000000e+02,9.710461999999999705e+01
1.020000000000000000e+02,1.673650000000000091e+02
1.020000000000000000e+02,1.320247139999999888e+02
1.020000000000000000e+02,2.710827199999999948e+01
1.000000000000000000e+02,2.619878800000000183e+02
1.000000000000000000e+02,2.018587459999999965e+02
1.000000000000000000e+02,1.840311120000000074e+02
1.000000000000000000e+02,1.800117400000000032e+02
1.000000000000000000e+02,1.730050019999999904e+02
1.000000000000000000e+02,1.628054339999999911e+02
1.000000000000000000e+02,1.484386000000000081e+02
1.000000000000000000e+02,1.462824109999999962e+02
1.000000000000000000e+02,1.301646450000000073e+02
1.000000000000000000e+02,1.248702750000000066e+02
1.000000000000000000e+02,1.192199779999999976e+02
1.000000000000000000e+02,1.186271169999999984e+02
1.000000000000000000e+02,1.169006940000000014e+02
1.000000000000000000e+02,1.075186819999999983e+02
1.000000000000000000e+02,1.012955620000000039e+02
1.000000000000000000e+02,1.001388510000000025e+02
1.000000000000000000e+02,8.929657299999999509e+01
1.000000000000000000e+02,8.502819200000000421e+01
1.000000000000000000e+02,7.723346700000000453e+01
1.000000000000000000e+02,7.503016300000000172e+01
1.000000000000000000e+02,7.268861400000000117e+01
1.000000000000000000e+02,6.763115700000000174e+01
1.000000000000000000e+02,6.688904300000000092e+01
1.000000000000000000e+02,5.947562299999999880e+01
1.000000000000000000e+02,5.886769400000000019e+01
1.000000000000000000e+02,5.737791599999999903e+01
1.000000000000000000e+02,5.567531300000000272e+01
1.000000000000000000e+02,5.476895199999999875e+01
1.000000000000000000e+02,4.943836999999999904e+01
1.000000000000000000e+02,4.841785000000000139e+01
1.000000000000000000e+02,4.020237900000000053e+01
1.000000000000000000e+02,3.932254400000000061e+01
1.000000000000000000e+02,3.812055399999999850e+01
1.000000000000000000e+02,3.549733700000000169e+01
1.000000000000000000e+02,2.878248100000000065e+01
1.000000000000000000e+02,2.502075800000000072e+01
1.000000000000000000e+02,2.302230899999999991e+01
1.000000000000000000e+02,1.701842200000000105e+01
1.000000000000000000e+02,1.016203400000000023e+01
1.000000000000000000e+02,4.411101999999999634e+00
1.000000000000000000e+02,3.114339999999999886e-01
9.900000000000000000e+01,1.301784110000000112e+02
9.800000000000000000e+01,2.020076400000000092e+02
9.700000000000000000e+01,7.773050000000000637e+01
9.600000000000000000e+01,0.000000000000000000e+00
9.500000000000000000e+01,2.011513530000000003e+02
9.500000000000000000e+01,1.613218430000000012e+02
9.500000000000000000e+01,1.086387450000000001e+02
9.500000000000000000e+01,9.534769199999999501e+01
9.500000000000000000e+01,8.876830300000000307e+01
9.500000000000000000e+01,8.690774600000000305e+01
9.500000000000000000e+01,8.156294200000000671e+01
9.500000000000000000e+01,6.357086199999999820e+01
9.500000000000000000e+01,5.080266100000000051e+01
9.500000000000000000e+01,4.411423200000000122e+01
9.500000000000000000e+01,2.641047700000000020e+01
9.500000000000000000e+01,1.722326500000000138e+01
9.400000000000000000e+01,3.805293699999999717e+02
9.400000000000000000e+01,3.778459050000000161e+02
9.400000000000000000e+01,3.425489840000000186e+02
9.400000000000000000e+01,1.311441829999999982e+02
9.400000000000000000e+01,1.282617239999999867e+02
9.300000000000000000e+01,1.811661149999999907e+02
9.300000000000000000e+01,1.767601850000000070e+02
9.250000000000000000e+01,7.119505300000000148e+01
9.200000000000000000e+01,2.614410920000000260e+02
9.200000000000000000e+01,6.734919800000000123e+01
9.200000000000000000e+01,2.240636200000000144e+01
