4.343317972350230205e-01,6.681286549707600164e-01,1.000000000000000000e+00
3.882488479262672376e-01,5.950292397660816857e-01,1.000000000000000000e+00
4.619815668202764680e-01,4.225146198830407318e-01,1.000000000000000000e+00
5.264976958525345863e-01,5.774853801169588241e-01,1.000000000000000000e+00
4.389400921658985766e-01,5.979532163742687922e-01,1.000000000000000000e+00
4.504608294930875223e-01,5.394736842105261054e-01,1.000000000000000000e+00
4.020737327188940169e-01,5.394736842105261054e-01,1.000000000000000000e+00
4.965437788018433052e-01,4.283625730994150560e-01,1.000000000000000000e+00
4.965437788018433052e-01,4.839181286549705252e-01,1.000000000000000000e+00
4.873271889400921930e-01,5.950292397660816857e-01,1.000000000000000000e+00
4.804147465437788034e-01,6.622807017543856922e-01,1.000000000000000000e+00
5.495391705069124777e-01,6.184210526315787604e-01,1.000000000000000000e+00
5.679723502304147020e-01,5.160818713450290307e-01,1.000000000000000000e+00
5.311059907834101423e-01,5.453216374269004296e-01,1.000000000000000000e+00
5.380184331797235320e-01,4.605263157894734505e-01,1.000000000000000000e+00
4.297235023041474644e-01,4.839181286549705252e-01,1.000000000000000000e+00
4.205069124423963522e-01,4.342105263157892692e-01,1.000000000000000000e+00
4.896313364055299155e-01,5.190058479532161373e-01,1.000000000000000000e+00
3.467741935483871218e-01,8.318713450292395395e-01,2.000000000000000000e+00
2.500000000000000000e-01,7.383040935672512406e-01,2.000000000000000000e+00
2.615207373271889457e-01,5.336257309941518923e-01,2.000000000000000000e+00
3.813364055299539590e-01,3.114035087719296824e-01,2.000000000000000000e+00
2.914746543778801713e-01,4.020467836257307637e-01,2.000000000000000000e+00
4.297235023041474644e-01,1.973684210526314153e-01,2.000000000000000000e+00
5.979262672811059831e-01,2.441520467836255648e-01,2.000000000000000000e+00
6.739631336405530471e-01,4.225146198830407318e-01,2.000000000000000000e+00
6.739631336405530471e-01,7.207602339181284901e-01,2.000000000000000000e+00
5.080645161290322509e-01,8.026315789473681406e-01,2.000000000000000000e+00
3.352534562211981761e-01,8.055555555555553582e-01,2.000000000000000000e+00
4.596774193548387455e-01,7.646198830409354219e-01,2.000000000000000000e+00
5.564516129032258673e-01,7.090643274853798417e-01,2.000000000000000000e+00
6.140552995391704849e-01,5.599415204678360736e-01,2.000000000000000000e+00
3.721198156682027358e-01,7.119883040935670593e-01,2.000000000000000000e+00
3.237327188940092304e-01,6.330409356725144043e-01,2.000000000000000000e+00
3.536866359447005115e-01,4.868421052631577428e-01,2.000000000000000000e+00
4.665898617511521351e-01,3.932748538011694439e-01,2.000000000000000000e+00
5.887096774193548709e-01,3.669590643274851516e-01,2.000000000000000000e+00
5.979262672811059831e-01,4.108187134502921944e-01,2.000000000000000000e+00
4.850230414746543595e-01,2.383040935672512406e-01,2.000000000000000000e+00
3.744239631336405694e-01,4.020467836257307637e-01,2.000000000000000000e+00
2.500000000000000000e-01,6.447368421052629417e-01,2.000000000000000000e+00
2.799539170506912256e-01,3.347953216374267571e-01,2.000000000000000000e+00
3.536866359447005115e-01,2.119883040935670593e-01,2.000000000000000000e+00
4.919354838709677491e-01,1.944444444444443088e-01,2.000000000000000000e+00
7.062211981566820507e-01,3.172514619883038955e-01,2.000000000000000000e+00
7.016129032258064946e-01,6.359649122807016219e-01,2.000000000000000000e+00
7.016129032258064946e-01,5.365497076023389988e-01,2.000000000000000000e+00
6.301843317972349867e-01,6.564327485380114791e-01,2.000000000000000000e+00
6.532258064516128782e-01,5.628654970760231802e-01,2.000000000000000000e+00
5.748847926267280917e-01,7.938596491228068208e-01,2.000000000000000000e+00
4.458525345622119662e-01,8.347953216374266461e-01,2.000000000000000000e+00
2.546082949308755561e-01,8.114035087719295714e-01,3.000000000000000000e+00
1.808755760368663812e-01,6.827485380116957714e-01,3.000000000000000000e+00
1.993087557603686610e-01,4.225146198830407318e-01,3.000000000000000000e+00
2.592165898617511677e-01,2.032163742690056285e-01,3.000000000000000000e+00
3.974654377880184608e-01,8.625730994152025488e-02,3.000000000000000000e+00
6.117511520737327624e-01,9.795321637426879224e-02,3.000000000000000000e+00
7.200460829493087189e-01,1.535087719298243725e-01,3.000000000000000000e+00
7.223502304147465525e-01,2.880116959064326077e-01,3.000000000000000000e+00
7.891705069124423932e-01,5.073099415204675999e-01,3.000000000000000000e+00
7.730414746543778914e-01,7.967836257309939274e-01,3.000000000000000000e+00
