5,5
3,9
2,7
4,8
3,1
2,6
4,5
5,11
10,3
5,3
5,4
7,11
6,9
6,9
5,4
2,3
2,6
9,1
0,10
10,10
3,5
4,1
3,10
6,3
3,10
10,12
9,2
5,5
1,3
9,12
0,10
8,7
3,8
3,4
1,6
4,4
3,7
8,5
8,12
3,0
2,2
7,8
3,7
0,8
4,12
2,12
7,7
9,4
4,3
4,6
0,6
3,9
6,1
1,4
9,6
6,5
0,1
4,3
9,0
2,0
2,6
0,8
5,4
1,12
9,12
9,9
5,2
8,2
9,9
2,12
2,12
7,9
6,10
10,4
10,7
10,8
2,0
10,3
3,11
9,11
5,1
4,4
8,0
8,4
3,11
9,12
9,3
3,11
7,1
6,5
5,10
9,12
2,10
0,4
4,2
4,2
4,2
5,2
4,6
3,8
5,4
8,12
4,3
6,12
1,3
3,0
7,10
1,2
9,0
10,3
10,9
9,2
1,6
5,6
4,11
9,10
10,11
6,3
7,12
10,7
10,11
5,10
0,5
0,6
9,11
4,7
1,0
5,4
9,1
9,9
6,12
3,11
6,11
4,2
1,4
1,2
9,0
8,1
0,9
8,10
2,7
1,8
2,12
7,12
3,1
6,3
0,10
9,4
5,5
10,5
6,5
7,7
4,11
0,4
5,2
4,8
9,0
10,9
6,4
7,0
10,0
0,6
4,9
5,1
6,9
8,6
2,2
7,9
3,1
8,12
10,7
9,0
4,0
5,1
8,10
9,9
9,5
7,9
4,6
2,5
1,9
2,2
7,0
10,1
1,9
4,7
9,10
6,2
7,12
8,0
2,0
6,8
9,4
5,1
8,12
1,8
9,12
10,5
3,2
5,3
