3,27
0,7
10,4
9,5
13,20
2,9
13,6
14,32
8,11
14,14
1,36
0,10
9,1
10,28
2,40
2,1
1,35
9,7
13,12
0,30
9,28
1,4
13,20
6,25
9,7
7,37
5,28
5,3
14,3
6,5
1,15
9,36
5,34
12,37
0,15
14,35
3,34
11,0
10,14
6,26
1,23
7,37
5,25
10,15
14,25
11,5
8,13
11,3
1,5
12,22
8,11
10,26
11,23
14,17
9,36
12,32
10,14
13,26
9,16
6,39
13,15
13,9
9,8
4,20
13,17
13,20
8,18
2,17
8,28
6,1
14,33
9,6
12,23
14,19
2,31
4,9
0,33
13,22
13,13
0,0
2,19
7,2
5,34
3,5
13,38
11,40
5,9
4,3
5,33
5,29
9,9
2,23
5,34
11,16
5,37
5,33
14,23
14,36
14,7
0,28
11,20
8,21
0,17
6,18
9,9
5,28
5,24
14,12
6,24
5,24
2,13
11,26
8,25
7,24
2,24
7,9
11,7
12,21
7,8
11,5
11,26
1,21
2,5
6,32
2,28
14,12
9,39
10,10
6,8
4,10
14,19
11,20
0,24
0,29
10,30
6,0
8,18
14,34
12,23
0,23
8,21
4,9
13,40
2,17
8,13
8,36
5,3
7,40
4,14
1,22
9,28
1,17
1,22
13,29
6,7
14,8
10,9
3,21
12,36
11,16
11,11
1,17
5,32
1,8
4,4
9,6
14,14
5,22
8,1
7,14
10,15
9,23
0,4
2,17
4,22
3,30
14,16
9,25
3,15
4,36
4,39
7,0
1,11
14,18
1,40
3,19
8,16
2,25
7,21
1,14
2,9
6,5
5,34
0,22
10,23
3,4
3,3
5,31
6,4
11,0
4,34
14,8
2,33
2,5
7,36
5,38
10,18
5,4
8,1
13,25
5,23
8,4
12,2
12,14
7,16
10,25
3,19
14,4
12,22
7,33
6,36
12,20
0,34
4,10
8,34
4,0
7,12
10,17
10,1
12,2
12,1
13,35
10,18
6,5
6,39
7,10
8,21
1,38
10,36
8,36
6,26
11,8
9,1
10,8
2,27
6,17
12,9
9,26
0,38
9,26
11,11
3,3
4,29
13,2
12,10
9,30
9,35
2,24
6,15
11,33
0,27
5,20
13,40
11,7
10,17
5,5
0,35
8,0
9,28
7,40
7,30
7,34
8,39
9,10
10,12
9,31
9,22
5,8
12,11
9,5
8,34
5,31
7,5
4,40
14,24
13,29
9,25
7,6
13,8
13,31
5,36
13,0
14,16
13,13
10,39
8,0
5,12
11,19
12,4
13,34
5,7
2,26
6,24
9,9
3,8
1,18
9,7
11,14
11,25
5,1
3,30
4,29
11,28
11,2
12,11
13,1
11,22
12,7
14,40
8,9
4,27
5,32
1,36
9,21
11,35
11,27
10,7
1,7
10,31
8,35
10,6
1,31
9,11
1,8
3,25
1,2
6,21
5,2
3,13
1,5
3,36
10,32
8,6
10,34
1,15
2,15
0,11
0,13
2,18
9,26
9,34
11,33
3,15
14,25
13,30
14,19
6,9
12,21
14,11
10,33
1,36
9,33
0,33
10,11
0,14
4,26
10,1
8,4
8,35
12,11
6,25
0,32
9,7
9,22
11,37
5,35
4,30
12,6
12,36
13,30
1,15
1,12
13,28
0,17
13,19
7,19
9,9
2,15
4,27
13,34
5,26
7,30
12,9
1,31
6,31
0,7
6,32
11,13
10,32
6,16
9,12
0,0
5,3
8,4
5,25
7,39
11,18
11,15
2,25
12,29
11,7
3,34
1,34
13,40
10,2
12,28
11,10
0,40
1,1
1,23
5,1
14,32
9,37
10,8
10,20
13,15
6,40
10,17
0,0
3,19
10,24
14,2
12,34
6,3
0,37
10,30
7,22
3,22
14,14
6,17
5,37
8,26
3,6
6,34
9,9
0,2
5,28
4,5
12,2
8,39
1,31
9,13
5,20
7,29
1,2
1,29
14,26
6,28
14,1
7,37
4,40
3,13
13,20
3,11
7,37
4,14
8,30
0,13
14,12
14,37
10,11
13,14
1,17
14,10
8,25
2,39
11,30
1,35
4,9
3,12
9,39
5,10
0,5
14,29
11,0
6,8
6,20
1,23
4,9
1,24
4,22
13,3
0,22
8,16
0,16
3,36
10,9
0,0
11,11
3,13
5,34
6,35
14,29
5,3
8,18
8,20
12,4
13,13
9,18
13,5
12,39
14,19
14,12
1,33
1,2
7,20
14,32
9,30
12,0
5,23
10,27
4,1
0,33
0,30
9,2
2,14
11,7
10,7
1,28
0,15
3,35
12,39
9,18
8,13
10,10
10,37
3,35
0,1
9,6
5,10
3,6
8,0
8,1
2,24
3,2
5,7
6,9
6,39
11,25
8,13
9,11
13,39
14,3
4,30
14,25
10,6
9,15
2,2
13,1
0,7
0,35
9,11
8,5
1,23
3,18
8,34
2,34
0,12
11,39
6,8
1,13
7,1
6,8
7,38
11,19
10,29
5,12
12,3
14,30
8,0
4,19
13,33
12,8
10,35
2,26
12,3
11,38
7,6
4,9
1,6
13,5
4,9
5,2
14,12
2,16
11,10
6,35
2,0
2,19
1,31
4,29
7,25
6,13
11,1
14,4
8,36
1,34
8,6
10,9
9,24
14,19
12,19
10,24
6,39
8,37
13,16
6,17
6,26
6,33
5,40
2,34
5,36
4,15
12,40
11,15
8,31
12,32
3,6
3,3
4,6
11,29
11,34
1,32
12,21
6,23
13,31
0,29
9,9
14,15
0,1
2,21
5,8
1,18
0,13
9,40
5,18
14,4
2,32
10,6
12,6
13,40
12,6
11,35
14,38
8,7
1,7
14,19
1,24
13,22
9,7
2,3
10,10
5,38
14,14
14,26
14,38
9,10
3,27
6,19
9,11
11,20
13,15
2,13
5,30
9,30
1,25
7,20
9,38
2,32
9,13
11,26
8,36
4,4
2,13
4,14
5,16
13,2
12,20
12,24
4,18
5,14
4,15
4,31
1,31
12,38
6,3
10,21
10,12
3,35
1,36
3,36
10,16
1,40
4,4
12,11
4,37
10,33
1,9
8,8
5,4
3,7
12,4
11,30
6,35
12,0
3,28
6,34
12,16
5,15
1,26
13,17
4,1
14,21
10,33
7,7
6,32
10,10
5,7
9,27
10,5
12,5
5,1
6,0
13,26
9,29
1,23
1,39
13,4
2,18
1,0
11,10
13,32
13,12
3,13
14,2
12,3
14,6
5,40
13,1
12,17
8,9
2,25
8,26
2,38
14,38
10,31
5,19
1,24
1,13
12,14
0,15
12,16
13,2
4,11
10,23
6,27
10,11
10,37
0,0
11,11
14,1
8,34
12,6
13,17
9,32
12,1
11,30
14,6
2,18
8,30
14,36
7,39
2,25
13,39
1,19
6,15
8,36
7,27
8,25
11,39
9,6
6,30
6,6
12,3
0,12
11,32
4,36
7,28
4,29
4,6
10,26
9,31
12,2
10,23
13,35
14,19
14,36
0,0
3,22
7,13
1,4
1,6
1,24
9,31
1,13
4,0
6,23
3,33
13,20
14,35
1,20
13,35
9,21
3,19
11,34
14,6
0,37
0,39
4,18
9,21
8,34
12,35
14,34
0,2
13,40
2,39
2,7
7,3
6,3
3,24
10,32
10,17
14,40
12,37
8,0
5,14
4,33
11,7
12,14
9,16
11,10
4,8
9,39
1,26
10,32
9,17
1,15
4,40
10,30
6,8
10,10
12,16
2,16
14,38
14,22
13,39
12,19
1,19
6,19
6,26
1,12
5,34
10,13
9,0
7,18
3,28
3,14
13,13
13,2
8,25
12,29
11,39
2,15
1,15
3,35
3,12
13,15
2,27
4,29
0,25
2,32
14,38
2,33
12,34
7,2
9,36
5,10
2,9
1,6
0,25
3,30
3,9
5,22
10,26
1,35
5,38
12,29
5,36
3,29
2,39
0,10
3,20
0,24
0,31
14,35
7,2
6,26
1,16
6,29
4,19
14,14
3,18
11,25
0,40
9,8
3,29
8,3
4,24
0,37
2,0
13,17
10,10
4,32
7,32
4,5
14,0
10,33
10,22
5,38
10,18
13,30
12,24
2,13
8,4
6,28
7,13
10,6
5,24
1,0
3,39
13,39
7,0
6,39
9,22
12,10
11,30
0,3
4,35
14,1
11,31
7,26
8,20
5,22
4,30
8,26
2,27
14,16
13,17
12,40
1,22
9,23
5,37
6,16
1,22
5,8
3,39
1,19
2,5
0,4
11,12
4,32
13,29
9,16
14,11
12,24
4,7
10,28
3,13
8,25
1,20
10,1
14,23
2,30
2,35
11,16
11,4
11,13
5,38
1,34
2,32
11,8
9,0
1,17
6,26
6,14
8,18
3,27
9,21
13,26
13,38
6,12
10,25
3,37
14,18
14,8
5,27
4,5
10,36
1,12
3,38
12,33
7,14
9,39
2,3
13,13
5,24
12,39
8,3
9,9
11,18
14,28
3,30
11,31
3,34
6,10
3,22
14,25
1,31
2,9
7,19
11,27
9,38
3,3
1,19
6,8
4,1
13,24
1,33
1,37
11,26
0,8
3,40
7,25
8,5
5,28
11,31
8,35
2,20
14,11
0,3
13,5
5,24
4,8
1,30
0,10
3,28
5,30
4,32
8,34
11,26
14,17
8,29
1,26
10,25
10,39
12,28
4,8
8,10
9,21
8,8
5,31
11,30
14,2
11,38
11,24
0,21
4,26
7,14
7,9
1,13
2,29
4,30
14,20
14,31
5,20
8,18
13,30
4,35
3,13
6,32
11,4
7,7
