8,37
7,29
3,8
7,16
14,1
12,5
5,3
4,12
7,38
7,34
5,20
4,6
8,16
10,17
12,4
5,40
8,39
10,28
2,25
0,11
14,6
3,4
5,17
12,26
3,35
2,6
0,27
1,18
6,7
12,37
10,12
8,26
5,24
7,39
5,33
0,12
14,34
10,32
14,17
8,37
3,39
11,15
6,0
9,35
12,23
14,2
6,3
5,35
5,35
11,12
12,21
4,17
14,10
1,39
4,16
12,38
11,37
11,26
9,12
14,5
1,39
8,21
4,25
9,38
8,28
6,15
6,30
13,0
0,21
5,14
11,30
3,10
4,16
0,34
6,19
14,20
3,10
0,26
7,1
10,24
6,30
9,24
14,23
6,17
13,4
5,1
11,26
5,18
10,4
11,32
11,25
10,0
7,22
0,17
10,3
5,24
2,17
11,16
8,12
8,14
9,26
3,26
13,4
0,34
1,12
10,30
4,9
7,31
7,4
2,3
13,31
0,0
7,17
8,35
14,25
1,16
10,24
3,22
3,40
9,33
9,4
9,21
4,4
5,12
1,5
11,27
13,23
0,18
9,7
1,23
0,29
0,34
8,31
8,27
13,7
7,37
10,28
7,11
5,13
11,23
6,30
14,5
0,8
9,39
6,37
5,12
4,24
9,20
10,20
8,37
9,19
8,6
0,29
2,0
0,19
13,19
11,34
6,13
7,7
4,36
2,17
13,35
1,23
8,15
14,6
2,35
10,7
13,32
6,16
7,28
9,19
6,5
7,7
0,38
9,17
3,33
10,17
3,27
9,33
3,38
14,20
13,8
6,6
8,29
11,20
13,27
5,2
4,26
5,25
11,27
2,4
4,24
7,28
7,7
4,22
11,25
1,1
7,17
11,4
13,11
5,21
1,12
10,17
0,17
11,17
4,33
11,31
2,34
12,21
11,23
7,22
7,36
0,22
9,15
8,33
5,26
14,21
10,17
1,20
14,13
13,12
13,29
9,13
14,29
0,25
13,37
13,31
7,15
6,24
14,34
13,10
11,15
2,23
11,34
4,13
0,32
11,2
6,30
12,39
8,26
13,8
8,17
6,5
7,4
5,11
7,20
3,37
14,14
5,31
7,24
3,4
1,17
9,9
7,38
9,8
9,20
14,18
12,8
5,11
4,16
7,12
14,16
12,27
0,23
0,34
14,15
2,25
9,4
9,13
2,20
9,13
11,33
11,29
5,21
14,0
1,8
12,16
5,16
10,11
0,22
1,17
1,2
5,21
13,21
9,8
0,16
12,4
6,18
9,19
12,4
6,23
2,15
11,25
5,35
5,17
3,34
14,21
7,35
0,7
5,6
1,20
3,10
10,14
3,13
13,21
5,31
0,1
6,2
0,15
9,11
11,5
2,6
3,31
2,12
12,5
11,4
4,2
7,13
8,19
9,37
7,18
11,22
0,19
12,30
10,37
6,18
1,9
6,32
6,7
1,7
12,27
6,18
6,34
10,30
8,20
0,31
14,18
1,39
2,23
11,29
12,27
14,8
9,29
0,0
9,22
0,13
2,26
2,9
9,31
9,17
8,25
3,6
14,14
0,4
8,17
0,11
12,8
6,7
0,39
7,2
1,29
11,37
0,17
7,17
13,36
5,23
6,29
9,28
6,34
7,36
0,27
13,7
4,5
14,29
4,2
10,23
2,28
5,12
8,32
1,13
7,23
1,27
11,6
5,11
3,10
10,7
0,6
9,37
5,34
12,20
6,21
9,24
3,19
9,10
7,7
11,17
4,16
12,27
2,35
1,33
7,34
10,35
0,11
10,2
7,12
14,38
13,3
8,4
8,39
11,30
14,35
13,10
14,24
13,22
13,6
1,33
5,18
5,32
6,12
4,31
12,19
4,33
2,29
11,25
6,32
11,14
5,1
2,28
4,30
6,17
6,35
6,7
8,33
11,11
12,2
5,2
5,21
9,38
2,10
1,24
4,11
5,31
9,36
10,28
9,28
8,32
12,21
10,39
12,29
12,9
3,4
10,35
2,29
0,25
8,2
4,29
10,14
3,9
0,37
5,9
10,39
13,23
10,4
6,21
7,10
10,37
3,35
3,3
11,10
9,33
8,40
10,24
3,7
3,40
8,16
4,6
12,10
5,8
14,11
11,4
11,19
6,19
6,19
10,39
6,33
4,5
0,38
8,30
2,20
4,8
3,24
2,17
5,12
9,20
4,38
11,17
12,40
3,37
4,14
8,8
12,9
7,10
14,14
1,33
5,30
1,4
14,27
5,10
13,26
3,12
13,6
7,5
1,9
10,12
14,6
5,22
14,4
14,10
8,8
4,31
10,19
3,14
12,31
7,23
13,18
2,12
9,16
13,21
9,24
12,24
1,10
6,18
7,28
3,3
0,33
11,21
14,11
11,37
6,30
6,23
4,14
11,40
12,9
7,9
5,8
10,1
8,19
10,37
0,10
1,13
1,19
11,26
7,0
8,10
3,11
0,19
5,15
9,27
13,27
3,14
5,24
12,40
0,27
2,3
3,21
14,24
2,31
2,15
1,6
7,29
7,19
14,33
14,23
3,16
9,35
1,30
3,9
11,27
4,10
8,23
5,13
4,26
1,23
9,26
5,7
7,4
9,28
0,23
4,11
0,7
8,32
7,28
9,21
6,13
7,9
7,13
12,7
1,18
6,7
14,40
9,11
7,2
1,16
0,11
0,11
11,33
8,0
7,0
13,29
1,23
5,39
4,38
5,14
6,7
14,8
10,7
13,11
9,12
4,20
1,36
5,37
11,16
13,17
12,26
11,2
4,31
1,8
2,4
6,23
0,27
12,2
0,23
14,29
1,7
0,2
14,3
1,25
5,24
4,38
6,18
4,26
2,22
5,15
6,7
14,19
4,7
13,6
12,6
8,12
1,17
7,0
1,7
6,28
7,26
9,40
13,30
4,0
3,20
11,26
12,5
2,3
7,28
9,5
10,11
13,2
3,38
10,35
13,33
6,12
2,25
10,8
3,8
10,16
6,7
9,27
2,33
10,36
14,20
12,1
4,8
8,15
12,21
0,38
4,13
9,40
11,36
5,19
9,1
6,11
9,11
0,4
1,0
13,35
3,24
6,1
8,11
9,19
9,35
4,36
14,31
2,23
8,34
11,12
3,9
12,9
12,12
13,20
4,31
9,23
11,29
9,21
0,23
2,38
8,25
5,31
3,7
5,35
8,24
8,17
4,23
8,13
6,36
11,4
8,4
3,16
1,31
2,38
5,8
2,0
6,16
11,4
0,39
7,22
10,22
1,16
0,18
7,6
11,40
2,22
10,36
8,18
3,17
1,7
2,12
11,38
11,37
9,30
8,11
0,28
6,32
7,16
12,2
1,28
14,25
9,2
14,10
7,11
14,10
11,33
0,21
14,15
9,38
3,25
6,6
1,13
1,6
13,9
8,22
6,18
9,6
3,10
0,29
0,3
9,27
2,30
10,25
6,38
8,32
11,9
9,12
2,20
2,38
10,30
5,0
12,18
11,28
7,23
5,35
14,31
4,32
2,20
3,12
9,13
10,0
11,5
9,32
3,37
1,38
11,15
13,6
2,21
5,7
0,34
4,20
1,5
0,13
5,24
3,2
9,19
6,30
2,1
13,7
8,9
0,40
0,21
2,0
4,36
9,35
3,32
6,16
14,21
11,29
0,27
6,2
3,13
14,25
8,17
8,14
2,16
14,38
10,26
2,11
0,28
8,9
2,14
10,40
4,0
0,0
14,8
10,12
2,22
9,22
0,31
9,20
13,29
0,33
12,22
4,32
11,4
9,30
10,5
1,21
2,29
0,14
10,16
7,34
4,28
4,27
10,39
12,23
5,25
12,25
7,2
7,12
7,38
4,37
11,37
1,24
4,16
12,38
5,10
14,25
11,35
14,14
10,10
11,31
2,1
4,6
4,24
1,1
5,31
8,3
5,17
4,22
7,40
7,27
0,0
0,40
1,12
13,4
14,34
6,25
8,40
2,19
4,1
14,22
10,22
6,10
4,30
4,26
12,28
9,6
11,11
9,5
4,30
6,4
8,6
7,27
0,20
12,31
9,26
0,17
14,32
11,4
3,30
6,7
9,10
0,24
9,6
8,5
7,38
1,35
11,26
5,23
11,25
6,32
4,34
1,5
9,31
4,10
7,33
5,21
5,24
11,36
14,40
2,6
14,14
3,28
14,37
12,13
5,17
6,33
2,31
9,16
5,37
3,27
2,31
4,39
8,26
5,35
1,16
5,22
9,27
2,25
6,16
2,5
5,18
5,2
3,22
11,28
6,9
3,30
1,15
6,31
10,35
12,2
8,30
14,36
7,22
14,26
10,22
5,7
6,25
11,13
5,20
2,29
3,37
0,27
2,34
2,26
14,13
7,8
0,26
10,8
6,40
13,31
3,12
1,40
14,24
13,6
7,2
1,1
10,5
5,31
1,40
2,18
6,14
14,31
12,36
9,15
4,39
11,24
7,6
4,18
14,36
13,32
2,28
4,38
6,15
4,33
9,35
13,37
0,16
12,12
7,5
13,39
10,11
4,38
9,40
7,18
9,33
13,26
7,2
7,12
6,7
11,15
5,7
6,36
12,28
8,24
5,3
1,21
4,17
11,26
6,28
14,2
8,2
9,19
1,24
11,26
3,14
8,11
3,14
11,22
4,13
14,8
0,24
14,4
4,27
2,29
0,34
2,27
1,40
5,25
13,31
9,32
4,34
10,29
0,31
14,37
11,25
11,1
14,21
14,5
11,6
1,27
14,9
8,34
3,16
0,31
1,35
10,24
10,14
13,13
8,10
5,15
6,14
8,15
3,20
3,2
9,3
11,19
5,21
3,9
13,36
14,27
5,20
4,6
9,19
5,6
8,26
10,4
11,6
8,6
6,30
1,38
2,8
3,28
11,37
14,25
7,10
3,17
11,25
7,31
9,40
4,19
3,34
13,19
6,2
9,38
11,35
14,9
7,27
0,27
3,39
3,5
3,40
10,38
10,3
8,13
10,11
12,27
14,36
2,20
8,23
2,9
10,13
3,30
11,5
4,23
12,19
12,37
1,39
10,4
13,12
5,40
6,24
11,2
3,31
8,4
6,34
5,26
14,5
10,27
3,26
12,10
7,7
4,13
3,4
4,28
14,18
8,11
6,11
6,30
12,18
0,5
4,21
4,21
11,15
11,1
2,27
9,9
1,37
6,19
8,36
7,9
3,5
6,18
6,38
14,31
1,23
6,35
4,38
5,5
11,31
12,18
9,20
13,25
12,15
0,13
13,21
6,35
2,3
3,5
1,8
10,30
8,33
11,8
0,26
4,29
4,21
0,33
10,4
4,3
12,27
12,40
3,32
12,12
13,37
10,11
13,32
5,5
12,20
10,27
9,24
10,27
12,14
6,21
7,32
13,13
2,36
14,3
9,22
13,21
1,28
11,30
2,30
9,13
13,31
10,25
13,21
4,31
2,0
11,10
11,38
9,4
1,6
14,3
13,5
10,16
3,28
8,12
9,38
13,25
0,23
11,35
6,1
9,36
11,13
13,7
1,22
13,37
13,26
7,23
3,29
10,7
9,29
14,30
0,23
9,20
4,37
14,3
0,14
5,14
12,8
12,10
11,19
12,18
10,10
10,0
0,12
14,2
0,26
1,10
5,36
4,6
7,10
2,15
1,20
0,30
6,31
13,30
2,20
12,23
2,16
0,35
5,23
0,28
7,20
12,37
6,12
1,28
10,0
1,22
0,18
0,33
3,38
8,5
11,23
12,2
14,27
8,13
10,30
11,31
0,7
8,8
5,24
12,12
6,39
14,11
7,25
2,34
8,37
11,15
13,22
4,37
0,20
12,4
8,7
9,35
5,25
0,22
13,10
5,2
8,35
12,30
13,28
13,34
2,4
6,37
5,36
1,18
9,27
12,15
4,38
9,7
3,29
7,29
9,29
2,29
2,31
8,23
3,15
11,3
13,5
8,6
3,18
3,33
4,5
3,20
9,7
8,14
3,29
4,31
5,18
13,33
9,34
1,39
3,24
10,40
13,26
2,25
0,22
10,4
0,40
11,4
9,25
10,18
7,37
10,21
2,1
2,2
6,36
11,38
6,6
13,25
14,5
14,33
2,33
7,38
14,8
12,24
3,15
14,34
12,0
0,3
6,27
4,29
0,35
9,40
3,11
4,16
8,7
7,0
12,20
5,28
4,6
5,36
0,35
0,10
14,12
4,35
11,18
6,28
12,35
12,35
3,7
13,37
5,9
11,23
4,12
3,3
11,4
4,40
10,6
6,7
9,13
14,21
12,24
12,14
3,34
5,20
0,24
8,11
11,33
13,9
7,11
7,24
3,34
9,3
7,30
7,38
12,0
10,11
2,5
10,25
8,18
13,27
3,17
5,3
9,27
1,7
3,39
3,4
13,7
7,27
13,5
10,8
0,21
3,6
4,0
2,21
12,40
10,12
4,20
12,16
0,11
7,35
6,20
13,9
11,21
13,28
9,24
10,23
8,16
9,7
10,34
0,27
12,30
2,13
12,4
12,25
2,16
6,4
0,11
10,12
14,14
1,7
6,20
14,4
1,38
4,33
12,35
3,13
2,27
3,3
2,29
14,23
0,3
8,36
0,21
10,36
2,28
8,24
10,12
4,25
3,40
1,40
11,38
11,10
8,22
12,9
11,38
8,10
3,9
3,38
14,32
9,3
6,11
2,14
6,31
2,39
5,3
11,40
12,23
11,28
0,16
1,2
9,39
7,10
13,10
9,15
12,2
7,24
3,24
3,13
9,3
9,27
10,38
8,6
14,36
4,3
10,3
14,5
10,11
13,1
14,11
7,29
12,2
4,30
10,34
9,21
9,3
14,6
6,19
13,29
7,29
11,37
10,39
14,5
10,16
11,18
6,38
14,18
6,8
6,40
1,40
13,28
4,9
6,39
7,35
5,2
7,1
6,23
5,10
8,38
12,30
7,5
5,8
9,18
8,5
10,17
13,22
13,33
1,34
13,3
6,20
3,23
5,5
0,26
10,9
1,29
1,7
7,5
3,10
0,21
12,26
8,7
5,13
1,31
8,33
5,17
9,21
9,23
10,22
3,27
1,27
11,11
12,19
7,37
12,34
1,3
9,21
5,15
6,11
13,7
5,10
9,40
9,27
5,36
6,34
5,39
9,39
5,2
4,9
1,3
14,27
9,19
0,37
4,13
0,17
2,6
10,20
11,30
5,0
11,1
11,39
11,7
11,11
3,25
5,38
8,26
14,40
7,24
8,5
7,18
6,24
12,16
2,39
0,9
8,37
3,33
7,26
2,7
9,31
2,10
7,34
0,20
2,25
12,21
4,10
9,32
7,25
13,6
5,19
12,1
