14,10
2,13
4,13
13,11
7,39
10,29
9,3
14,7
0,34
11,17
4,11
8,7
2,35
3,21
3,1
4,8
1,19
14,25
10,34
1,2
13,1
8,7
10,8
9,1
8,33
4,10
10,4
1,27
1,34
9,2
5,11
10,32
4,29
5,26
0,6
6,3
6,9
9,38
3,22
10,6
6,36
9,40
5,1
3,20
13,20
2,31
12,34
12,5
4,15
7,35
13,27
5,33
10,17
7,23
7,17
14,4
6,21
13,30
1,24
9,39
13,31
6,14
8,20
11,26
2,18
4,21
0,36
6,40
1,24
7,36
8,16
2,31
14,29
11,38
0,32
2,12
0,2
12,5
9,19
11,37
6,39
13,27
5,3
5,30
10,27
8,16
8,37
5,16
5,36
8,2
1,36
2,35
11,30
5,16
8,23
10,26
8,19
6,7
6,38
9,10
5,18
11,18
10,16
12,25
9,3
10,20
13,40
14,32
5,15
2,1
11,2
7,5
0,10
14,5
3,29
0,14
2,4
1,31
8,25
9,12
14,12
9,6
7,11
3,33
12,32
10,6
11,21
7,29
9,15
3,29
7,17
10,2
13,9
5,23
2,2
11,29
9,32
8,6
13,19
8,4
3,0
4,33
7,27
3,15
4,33
12,21
9,20
13,31
9,24
5,38
9,29
5,15
7,16
12,9
13,26
3,21
1,11
2,12
13,14
5,20
11,37
9,0
14,14
8,24
9,19
11,4
8,24
9,39
7,35
3,22
5,12
2,23
1,40
14,39
4,36
0,36
14,10
7,6
3,13
8,40
3,20
9,20
9,5
13,8
14,11
0,0
4,30
7,23
3,31
1,7
13,23
0,35
10,15
14,11
14,23
10,4
2,40
6,35
14,17
9,12
