0.12558,0.75948,1
0.077189,0.6312,1
0.17166,0.45627,1
0.29608,0.60204,1
0.3606,0.79446,1
0.21313,0.86443,1
0.45968,0.59329,1
0.33295,0.47085,1
0.46889,0.80612,1
0.21313,0.69534,1
0.39055,0.6691,2
0.52419,0.73615,2
0.43894,0.47668,2
0.58641,0.50583,2
0.60945,0.64869,2
0.70392,0.83528,2
0.73618,0.55539,2
0.7523,0.70991,2
0.68548,0.41837,2
0.61175,0.8965,2
0.2477,0.50875,3
0.49885,0.52041,3
0.37903,0.38921,3
0.27765,0.31633,3
0.16014,0.34257,3
0.14631,0.16472,3
0.30991,0.15015,3
0.42972,0.2551,3
0.48733,0.39796,3
0.53802,0.19971,3
0.43664,0.12391,4
0.66244,0.51458,4
0.77304,0.46793,4
0.78917,0.27551,4
0.65092,0.25802,4
0.55876,0.39213,4
0.5818,0.30466,4
0.64862,0.12099,4
0.74539,0.12974,4
0.8606,0.37464,4
